,0,1,10,100,101,102,103,104,105,106,107,108,109,11,110,111,112,113,114,115,116,117,118,119,12,120,121,122,123,124,125,126,127,129,13,130,131,132,133,134,135,136,137,138,139,14,140,141,142,144,145,146,147,148,149,15,150,151,152,153,154,157,158,159,16,160,161,162,163,164,165,166,167,168,169,17,170,171,172,173,174,175,176,177,179,18,180,181,182,183,184,185,186,187,188,189,19,190,191,192,193,194,195,196,197,198,199,2,20,200,201,202,203,204,205,206,207,208,209,21,210,211,212,213,214,215,216,217,218,219,22,220,221,222,223,224,225,226,227,228,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,99
2023-04-01 00:00:00,6.6,3.85,2.4867021276595747,1.0122340425531915,5.78448275862069,1.8980392156862744,6.6,0.0,15.715948275862068,6.05,1.1,0.0,2.8809523809523814,0.0,0.6550955414012738,23.1,8.006086956521738,6.6,0.0,6.658149938247768,4.949999999999999,25.3,9.317816593886462,12.65,6.05,3.3,6.6,10.45,0.0,0.0,6.6,0.5245720040281971,0.0,11.984883720930233,12.65,1.65,2.75,19.8,7.573076923076922,1.2082446808510636,94.13943561585975,0.0,3.7560975609756095,0.0,4.429729729729729,6.6,6.6,12.1,8.50287356321839,4.949999999999999,0.0,4.432537313432835,8.799999999999999,3.3,13.75,0.0,12.1,12.1,2.950773504273504,1.5044117647058823,14.85,11.0,37.03320466476081,3.1166666666666667,3.666055962691539,4.4,3.3,2.1196629213483145,8.25,0.0,0.0,0.5499999999999999,2.875,0.0,6.6,3.272083333333333,2.3195750686511545,6.049999999999999,14.57669044242768,0.0,24.589062963706592,0.5499999999999999,1.65,7.699999999999999,2.488095238095238,2.073076923076924,3.3000000000000003,11.55,6.6,5.12906976744186,6.731330128205128,11.46046511627907,5.542307692307692,0.5499999999999999,0.0,12.65,6.6,0.0,16.880769230769232,3.8205128205128207,17.05,19.25,8.25,0.0,13.31907894736842,0.0,0.0,12.65,9.35,14.3,23.023,2.968817204301075,13.2,4.977477477477477,6.6,25.3,24.200000000000003,6.6,6.6,6.6,4.4,1.9306122448979592,0.0,43.469298245614034,11.825,13.2,6.049999999999999,29.15,6.049999999999999,18.7,5.197631620278337,11.55,12.1,1.1,2.16136023916293,0.0,4.949999999999999,0.0,3.3,3.386842105263158,37.95,0.0,6.6,6.6,4.999999999999999,2.440625,1.1,25.3,10.45,34.19722222222222,1.1956521739130437,11.347368421052632,20.526675980308298,1.9642857142857144,1.7914285714285716,6.6,21.45,23.1,6.05,20.218,3.85,1.474468085106383,3.0708333333333333,4.583333333333332,7.825412087912087,2.4867021276595747,6.6,11.55,0.0,6.05,1.65,45.036778653512485,0.0,19.25,18.700000000000003,1.034,11.55,10.75788701393984,12.1,12.1,13.2,0.6222388059701492,0.0,3.3,7.839975551654964,21.93333333333333,12.6750915382986,4.4,6.05,6.6,6.049999999999999,6.6,17.049999999999997,10.45,11.0,36.85,5.971428571428572,20.0,0.0,0.0,6.05,14.832142857142856,0.0,2.592419577291535,17.23333333333333,8.531115767417496,7.120722446466443,6.049999999999999,1.7237704918032786,37.95,0.5499999999999999,0.0,0.0,6.05,0.5499999999999999,0.0,6.05,11.954716981132076,12.1,6.6,16.032578416319367,29.7,4.279487179487179,6.6
2023-04-01 01:00:00,6.049999999999999,3.85,2.4691489361702126,1.0063829787234044,8.003448275862068,1.876470588235294,6.6,0.0,15.222413793103447,7.7,1.1,0.0,2.9857142857142858,4.949999999999999,0.6621019108280254,31.35,19.54173913043478,6.6,0.0,6.735359934130953,15.4,22.0,9.426855895196509,13.2,12.65,3.3,1.65,11.0,0.0,0.0,6.6,0.5313444108761327,0.0,15.233720930232558,13.2,8.8,6.6,19.25,7.014615384615385,1.222872340425532,103.34873132358376,0.0,3.823170731707317,36.45833333333333,4.578378378378378,11.0,6.6,14.3,8.519731800766284,11.0,0.0,0.6281094527363184,14.85,12.1,19.8,0.0,12.1,13.75,3.0464547008547016,5.896323529411765,12.691509433962263,9.35,39.11115480987159,9.264444444444443,3.657445036642239,6.6,19.8,2.14438202247191,13.2,0.0,0.0,0.5499999999999999,2.8333333333333326,2.2,6.049999999999999,3.3675,2.3215594671029445,6.049999999999999,20.15722218620857,0.0,24.505000494620365,0.5499999999999999,7.15,12.1,2.5404761904761903,2.0646153846153847,5.5,13.2,9.516666666666666,5.691860465116278,7.978525641025641,13.686046511627907,5.5,0.5499999999999999,0.0,7.15,4.949999999999999,0.0,16.796153846153846,3.948717948717949,23.65,18.7,13.2,0.0,19.923684210526314,4.949999999999999,0.0,13.2,13.2,8.25,24.16333333333333,2.9451612903225803,13.2,4.954954954954954,6.6,24.75,27.5,6.6,6.6,4.95,0.0,1.9137755102040817,0.0,53.38859649122807,14.3,13.2,6.6,43.45,7.15,15.95,5.226729269168702,7.15,8.25,1.1,2.1605381165919284,0.0,6.6,0.0,6.6,3.5026315789473683,40.7,0.0,4.949999999999999,5.5,4.583333333333332,2.5666666666666664,0.0,16.5,6.6000000000000005,11.966666666666663,1.2016304347826088,11.553859649122808,24.013816502252386,2.0316326530612248,1.822857142857143,7.15,26.4,30.25,8.8,26.532,0.5499999999999999,1.4627659574468084,3.1166666666666667,5.416666666666666,7.675824175824176,2.4691489361702126,6.6,18.7,0.0,9.35,6.6,46.28644367850075,0.0,19.8,24.2,1.056,13.2,10.741746148202497,7.699999999999999,13.2,13.2,0.6238805970149254,5.5,0.0,7.960330575058508,11.516666666666666,12.142410665337913,8.8,6.6,5.499999999999999,6.6,6.6,19.25,6.6,13.0,37.95,5.919047619047618,36.0,0.0,7.7,0.5499999999999999,19.301339285714285,0.0,2.5901561859320834,18.75,8.510067443687795,7.297677361975781,7.15,1.7286885245901638,36.85,0.7333333333333333,0.0,4.4,0.5499999999999999,2.75,2.2,0.0,8.675471698113208,10.45,6.6,11.603685018644438,22.55,4.407692307692308,12.65
2023-04-01 02:00:00,7.15,3.85,2.451595744680851,1.0005319148936171,7.472413793103447,1.8549019607843136,0.0,0.0,15.278879310344829,12.65,1.1,0.0,3.090476190476191,6.05,0.669108280254777,26.95,21.727391304347822,6.6,0.0,6.812569930014138,13.2,17.6,9.53589519650655,13.2,9.9,3.3,5.5,6.6,0.0,0.0,6.6,0.5381168177240682,0.0,16.282558139534885,7.699999999999999,9.35,1.1,20.35,9.206153846153846,1.2374999999999998,107.60802703130774,0.0,3.890243902439024,62.49999999999999,4.7270270270270265,13.2,6.05,13.2,8.536590038314175,16.5,0.0,0.6320149253731342,19.8,13.750000000000002,23.65,33.33333333333333,14.3,2.2,3.1421358974358977,8.088235294117647,13.833018867924528,7.15,35.689104954982376,3.862222222222222,3.6488341105929374,3.85,22.55,2.1691011235955058,13.2,2.75,0.0,0.5499999999999999,2.791666666666666,7.15,7.15,3.462916666666666,2.2818771988880675,7.15,22.987753929989463,0.0,24.42093802553413,0.5499999999999999,13.75,0.5499999999999999,2.592857142857143,2.056153846153846,6.6,13.2,11.05,7.96126880984952,13.625721153846154,19.761627906976745,5.457692307692308,0.5499999999999999,4.95,4.949999999999999,13.2,0.0,19.46153846153846,4.076923076923077,27.5,16.5,6.05,0.0,20.47828947368421,6.6,0.0,13.2,13.2,8.25,23.653666666666663,2.921505376344086,12.1,4.932432432432432,6.6,29.15,26.4,6.6,6.6,4.949999999999999,0.0,1.8969387755102043,0.0,50.1078947368421,13.2,13.2,6.049999999999999,36.85,9.9,22.0,5.255826918059068,6.049999999999999,1.1,1.1,2.1597159940209267,6.049999999999999,6.6,0.0,6.6,3.6184210526315774,34.1,0.0,4.949999999999999,6.6,5.416666666666665,2.692708333333333,0.0,18.15,11.55,26.77777777777777,1.207608695652174,11.760350877192982,25.2538141670536,2.0989795918367347,1.8542857142857143,14.3,20.35,32.45,12.65,28.996,3.3,1.451063829787234,3.1625,4.999999999999999,7.526236263736264,2.451595744680851,11.0,17.599999999999998,0.0,19.25,6.6000000000000005,41.48610870348902,0.0,29.7,27.5,1.0779999999999998,13.2,10.72560528246515,3.3,9.35,13.2,0.6255223880597014,4.4,0.0,8.080685598462054,63.6,12.70972979237723,13.2,4.4,0.0,5.5,6.6,20.9,0.0,12.0,33.0,8.616666666666667,23.0,0.0,6.6,0.0,24.320535714285715,0.0,2.587892794572632,11.85,8.489019119958092,7.474632277485119,6.6,1.7336065573770492,30.8,0.9166666666666669,0.5499999999999999,6.6,0.0,0.0,6.6,2.2,21.89622641509434,11.0,6.05,10.47479162096951,26.4,4.535897435897436,13.2
2023-04-01 03:00:00,6.6,3.85,2.984042553191489,0.99468085106383,7.491379310344827,1.8333333333333333,1.65,0.0,21.935344827586206,4.4,1.1,0.0,3.1952380952380954,7.15,0.6761146496815286,27.5,16.76304347826087,6.6,0.0,6.889779925897322,13.2,20.35,9.644934497816593,13.75,9.788405797101449,3.3,6.6,6.6,0.0,0.0,10.45,0.5448892245720037,0.0,10.731395348837207,12.1,6.6,0.0,18.7,2.5976923076923075,1.252127659574468,103.61732273903172,20.83333333333333,3.957317073170731,31.25,4.875675675675676,11.55,6.6,6.05,8.553448275862069,13.2,0.0,7.23592039800995,13.2,6.6,19.8,31.6,9.9,0.0,5.987817094017094,11.38014705882353,5.624528301886793,5.5,52.06705510009316,3.9803703703703706,3.640223184543638,1.65,9.9,2.193820224719101,6.6,13.2,0.0,0.5499999999999999,2.75,12.1,6.6,3.5583333333333336,2.3671949306731905,6.6,21.96261557067757,0.0,24.33687555644791,0.5499999999999999,12.1,0.0,2.645238095238095,2.047692307692308,9.35,12.65,8.4,8.101391440297048,19.272916666666667,25.287209302325586,5.415384615384616,0.5499999999999999,7.15,0.0,5.5,0.0,16.076923076923077,4.205128205128205,24.75,8.845833333333335,11.55,0.0,17.732894736842105,6.05,0.0,7.15,9.9,8.25,22.044,2.897849462365591,13.75,4.909909909909909,6.05,23.65,22.0,6.6,6.6,17.05,2.75,1.8801020408163267,0.0,46.27719298245614,13.2,9.9,4.949999999999999,43.45,11.55,17.049999999999997,5.284924566949433,7.15,0.0,1.1,2.158893871449925,2.75,4.4,0.0,6.6,3.7342105263157896,26.35154761904762,0.0,6.05,6.6,4.999999999999999,2.81875,0.5499999999999999,7.699999999999999,13.2,22.405555555555555,1.2135869565217392,11.966842105263158,23.193811831854827,2.166326530612245,1.885714285714286,13.2,22.0,31.35,2.75,40.260000000000005,7.15,1.4393617021276597,3.208333333333333,3.3333333333333326,7.376648351648352,2.4340425531914893,20.9,16.5,0.0,20.35,1.65,37.23577372847728,4.4,29.15,25.3,1.1,6.6,10.709464416727808,5.499999999999999,7.15,12.1,0.6271641791044775,8.25,0.0,8.201040621865598,53.18333333333333,12.727048919416546,13.2,0.0,0.0,6.6,6.6,19.8,7.15,12.0,25.85,12.414285714285716,21.0,4.4,6.6,4.949999999999999,25.489732142857143,0.0,2.585629403213181,13.493961352657006,8.467970796228391,7.651587192994459,6.6,1.7385245901639343,30.8,1.1,6.6,6.05,0.0,0.0,6.050000000000001,6.6,19.71698113207547,15.400000000000002,0.0,10.44589822329458,22.55,4.664102564102564,13.75
2023-04-01 04:00:00,6.05,3.85,3.067322695035461,0.9888297872340426,1.460344827586207,1.8117647058823527,6.6,0.0,21.441810344827584,0.0,1.1,0.0,3.3000000000000003,3.3,0.6831210191082802,21.45,15.098695652173912,6.05,0.0,6.966989921780507,13.2,12.1,9.753973799126635,8.8,9.6768115942029,3.3,21.45,7.15,0.0,0.0,1.1,0.5516616314199393,0.0,12.880232558139534,8.8,7.7,0.0,21.450000000000003,2.581993927125506,1.266755319148936,104.02661844675572,26.041666666666664,4.024390243902439,60.41666666666666,5.024324324324324,9.9,3.3,0.0,8.57030651340996,13.2,2.2,6.689825870646766,13.2,6.6,17.6,13.283333333333331,7.699999999999999,0.0,10.483498290598291,14.672058823529412,5.666037735849057,6.6,52.99262429282298,4.098518518518519,8.031612258494338,12.1,19.8,2.2185393258426966,3.3,9.9,0.0,0.5499999999999999,2.7083333333333326,13.2,0.5499999999999999,3.653750000000001,2.327512662458314,7.15,23.137477211365685,0.0,24.252813087361684,0.5499999999999999,3.3,3.3,2.697619047619048,2.039230769230769,19.25,6.6,6.6,8.241514070744577,22.17011217948718,26.96279069767441,5.373076923076923,0.5499999999999999,12.65,12.1,8.8,0.0,17.092307692307692,4.333333333333334,17.6,8.802696078431374,19.8,0.0,17.688970588235293,21.450000000000003,0.0,18.15,4.949999999999999,18.7,17.13433333333333,2.8741935483870966,13.2,4.8873873873873865,6.6,30.25,19.8,6.6,3.85,19.8,0.0,1.863265306122449,2.2,35.296491228070174,7.7,3.3,2.2,40.15,6.6,18.7,5.314022215839799,4.4,0.0,1.1,2.158071748878924,2.8554794520547944,4.422000000000001,0.0,6.6,3.85,30.63135610766045,6.05,7.15,6.6,0.8333333333333331,2.9447916666666663,6.6,17.05,11.55,32.266666666666666,1.2195652173913043,12.173333333333334,21.13380949665605,2.233673469387756,1.9171428571428573,13.2,18.7,23.1,0.0,39.99066666666666,5.5,1.427659574468085,3.2541666666666664,3.339371980676328,7.227060439560439,2.416489361702128,14.3,13.166666666666666,0.0,19.25,0.0,37.39364770868943,14.3,13.2,19.8,1.122,8.8,10.693323550990463,6.6,5.5,14.3,0.6288059701492537,18.7,0.0,8.32139564526914,63.6,12.744368046455865,13.2,0.0,0.0,6.6,8.25,19.8,7.7,12.0,24.200000000000003,11.811904761904762,23.0,0.0,0.0,6.6,22.80892857142857,0.0,2.5833660118537294,15.687922705314008,8.446922472498692,7.828542108503797,6.6,1.7434426229508195,40.150000000000006,1.1589285714285715,6.6,6.05,0.0,0.0,7.15,6.6,2.1377358490566034,13.2,0.0,10.417004825619651,11.0,4.792307692307692,12.65
2023-04-01 05:00:00,14.3,3.85,3.1506028368794325,0.9829787234042554,6.979310344827586,1.7901960784313726,6.6,0.0,17.648275862068967,0.0,1.1,0.0,3.404761904761905,4.4,0.6901273885350317,11.55,12.896304347826089,7.15,4.949999999999999,7.044199917663692,7.7,17.05,9.863013100436682,6.6,9.565217391304348,3.3,22.0,5.499999999999999,4.4,0.0,1.1,0.5584340382678749,0.0,13.37906976744186,8.8,6.6,0.0,22.55,2.5662955465587043,1.281382978723404,97.2859141544797,10.416666666666666,4.091463414634147,41.66666666666666,5.172972972972973,7.7,3.2414893617021274,7.699999999999999,8.587164750957854,13.2,2.2471428571428573,7.518731343283582,13.2,2.75,13.2,0.0,8.25,0.0,13.329179487179488,8.613970588235293,12.30754716981132,5.5,37.41819348555282,4.216666666666667,10.223001332445037,11.0,24.2,2.243258426966292,6.6,15.400000000000002,0.0,0.5499999999999999,2.666666666666666,1.1,0.0,3.7491666666666665,2.329497060910104,2.2,19.9123388520538,0.0,24.037228879145022,0.5499999999999999,10.45,4.4,2.75,2.0307692307692307,13.2,6.6,6.6,8.381636701192104,9.799307692307693,38.538372093023256,5.330769230769231,0.5499999999999999,2.2,14.3,13.2,0.0,18.107692307692307,4.461538461538462,13.2,8.759558823529414,24.200000000000003,0.0,15.995046439628483,15.4,0.0,24.75,6.6,15.348666666666666,17.724666666666668,2.850537634408602,8.8,4.864864864864864,6.049999999999999,26.26066666666667,19.8,6.6,4.4,14.85,5.5,1.8464285714285715,6.6,32.01578947368421,0.0,3.2725,0.0,46.2,4.95,16.5,5.3431198647301645,14.85,4.4,1.1,2.1572496263079226,2.960958904109589,4.444,0.0,1.1,3.9657894736842105,31.61116459627329,6.6,6.05,6.6,0.0,3.070833333333333,6.6,20.9,6.6,5.927777777777778,1.2255434782608696,12.37982456140351,22.373807161457268,2.3010204081632657,1.9485714285714288,12.1,13.75,23.682835820895523,0.0,35.838,2.2,1.4159574468085103,3.3,3.345410628019323,7.077472527472528,2.398936170212766,12.65,12.583333333333332,0.0,12.1,0.0,35.901521688901575,17.599999999999998,13.75,20.35,1.144,13.75,10.677182685253118,6.049999999999999,6.6,11.0,0.6304477611940298,8.8,0.0,8.441750668672684,42.76666666666666,15.51168717349518,6.6,0.0,6.05,6.6,13.2,7.699999999999999,4.4,11.0,23.65,11.73611955420466,23.0,0.0,0.0,6.05,22.902300824175825,0.0,2.581102620494278,15.681884057971011,8.425874148768989,8.005497024013135,3.85,1.7483606557377047,25.85,1.217857142857143,6.6,0.0,0.0,0.0,6.6,6.6,3.808490566037736,12.65,4.4,10.938111427944722,12.1,4.920512820512821,13.75
2023-04-01 06:00:00,13.2,3.85,3.2338829787234045,0.977127659574468,7.548275862068966,1.7686274509803923,6.6,0.0,15.932519157088125,0.0,1.1,0.0,3.50952380952381,37.85,0.6971337579617833,6.6,14.02236131934033,2.75,7.699999999999999,7.121409913546876,8.8,7.7,9.972052401746726,6.05,9.453623188405798,3.3,11.0,3.85,4.949999999999999,0.0,0.0,0.5652064451158104,0.0,17.177906976744186,13.75,3.85,0.0,24.200000000000003,6.400597165991902,1.2960106382978722,92.74520986220368,22.569444444444443,4.158536585365853,0.0,5.32162162162162,6.05,3.182978723404255,8.8,4.204022988505747,13.2,2.2942857142857145,7.5226368159203965,6.6,4.949999999999999,15.95,0.0,6.6,0.0,17.824860683760683,8.605882352941176,12.899056603773584,0.0,32.84376267828265,4.334814814814815,10.214390406395736,14.3,17.599999999999998,2.2679775280898875,6.6,13.2,1.1,0.5499999999999999,2.625,0.0,0.0,3.844583333333333,2.331481459361893,0.0,20.01011715940857,5.5,23.82164467092836,0.5499999999999999,19.8,2.75,2.802380952380952,2.0223076923076926,6.6,1.1,2.75,8.521759331639633,8.978503205128204,39.93895348837209,5.288461538461538,0.5499999999999999,0.0,12.1,10.45,0.0,18.02307692307692,4.589743589743589,13.2,8.716421568627453,19.25,0.0,15.975749156693317,7.699999999999999,0.0,22.0,6.6,14.725036036036034,19.965,2.826881720430108,6.05,4.8423423423423415,12.1,17.871333333333332,11.55,6.6,5.5,17.049999999999997,7.15,1.829591836734694,1.65,20.48508771929824,7.15,3.245,0.0,51.15,0.0,11.55,5.37221751362053,18.7,7.15,1.1,2.156427503736921,3.0664383561643835,4.466,0.0,0.0,4.0815789473684205,29.84097308488613,2.75,1.1,6.6,0.0,3.1968749999999995,6.6,19.25,12.65,1.522222222222222,1.231521739130435,12.586315789473684,23.61380482625849,2.368367346938776,1.98,14.3,13.2,17.665671641791043,5.5,35.002,6.05,1.404255319148936,3.345833333333333,3.351449275362318,6.927884615384615,2.3813829787234044,12.65,12.0,0.0,14.3,0.0,37.70939566911372,8.25,8.8,23.65,1.166,13.2,10.661041819515772,2.2,5.5,13.2,0.6320895522388059,9.9,0.0,8.562105692076228,63.6,32.02900630053449,2.2,1.1,13.2,4.949999999999999,9.35,6.6,0.0,13.0,19.8,11.66033434650456,24.0,0.0,6.6000000000000005,6.05,29.04567307692308,0.0,2.578839229134827,7.425845410628019,8.404825825039287,8.182451939522473,3.825824175824176,1.75327868852459,12.65,1.2767857142857144,6.6,0.0,0.0,1.65,6.05,6.05,6.029245283018868,7.7,6.05,18.0592180302698,18.7,5.0487179487179485,13.2
2023-04-01 07:00:00,11.0,3.85,3.3171631205673755,0.971276595744681,8.667241379310346,1.7470588235294118,6.6,0.0,12.01676245210728,1.65,1.1,0.0,3.6142857142857134,17.016666666666666,0.7041401273885349,17.049999999999997,13.498418290854572,6.6,9.35,7.19861990943006,11.55,13.75,10.081091703056767,7.15,9.342028985507246,3.3,0.0,0.0,6.6,1.65,0.5499999999999999,0.571978851963746,2.2,13.826744186046511,9.9,0.0,0.5499999999999999,20.9,9.6848987854251,1.3106382978723403,72.80450556992767,34.72222222222222,4.225609756097561,0.0,5.4702702702702695,3.85,3.124468085106382,7.15,4.212419687592101,12.1,2.341428571428572,7.2515422885572125,14.3,6.05,10.45,0.0,6.6,0.0,10.22054188034188,8.564460784313725,10.190566037735849,11.55,37.61933187101248,4.452962962962963,10.205779480346436,13.2,24.75,2.2926966292134834,2.75,6.05,1.0875,0.5499999999999999,2.583333333333333,0.0,0.5499999999999999,3.94,2.333465857813683,0.0,20.107895466763345,4.4,26.9060604627117,0.5499999999999999,24.2,8.8,2.854761904761905,2.013846153846154,8.25,0.0,0.4166666666666666,8.661881962087161,9.25769871794872,44.08953488372093,5.246153846153846,0.5499999999999999,0.0,7.15,0.5499999999999999,0.0,16.838461538461537,4.717948717948718,17.049999999999997,8.67328431372549,16.5,0.0,15.956451873758144,18.15,0.0,26.4,6.6,15.201405405405406,24.40533333333333,2.803225806451613,7.15,4.819819819819819,13.2,17.72446575342466,6.6,6.6,6.6,13.75,6.05,1.8127551020408164,3.3,8.393809041835357,11.0,3.2175,1.65,48.4,0.0,9.25,5.401315162510896,20.9,12.65,1.1,2.15560538116592,3.171917808219178,4.488,0.0,0.0,4.197368421052632,30.83770465042204,0.0,3.3,6.6,0.0,3.3229166666666665,6.6,21.45,13.2,22.349999999999994,1.2375,12.79280701754386,24.85380249105972,2.435714285714286,2.011428571428572,12.65,11.55,11.648507462686569,6.05,33.066,7.15,1.3925531914893616,3.3916666666666666,3.3574879227053134,6.778296703296704,2.3638297872340424,13.75,11.966666666666669,0.0,9.35,2.75,45.567269649325866,11.55,9.9,15.95,1.1880000000000002,11.0,10.644900953778428,0.0,0.0,10.45,0.633731343283582,11.55,0.0,8.682460715479772,58.39166666666666,18.29632542757381,7.699999999999999,12.65,13.2,7.15,6.6,6.6,0.0,11.0,20.35,11.58454913880446,7.0,1.65,1.1,4.4,26.93904532967033,0.0,2.576575837775376,3.628140096618357,8.383777501309586,8.35940685503181,3.801648351648352,1.7581967213114753,15.4,1.335714285714286,6.6,0.0,0.0,3.85,7.15,9.9,7.15,5.5,7.15,13.630324632594869,19.8,5.176923076923076,20.35
2023-04-01 08:00:00,3.85,3.85,3.4004432624113474,0.9654255319148936,3.736206896551725,1.7254901960784317,6.6,0.0,11.99465654077723,8.25,1.1,6.6,3.71904761904762,61.691666666666656,0.7111464968152865,21.45,11.324475262368814,0.5499999999999999,11.0,10.575829905313244,13.2,13.2,10.190131004366812,11.0,9.230434782608697,3.3,0.0,0.0,6.6,14.3,11.0,0.5787512588116815,6.6,17.613879267689263,5.542307692307693,2.2,0.0,26.4,6.3692004048583,1.3252659574468084,65.89771898784844,46.875,4.2926829268292686,0.0,5.618918918918919,0.0,3.0659574468085107,6.049999999999999,4.220816386678456,13.2,2.388571428571429,6.980447761194028,12.1,3.85,17.05,0.0,6.6,0.0,15.266223076923076,8.523039215686275,10.232075471698112,8.8,41.84490106374231,4.571111111111112,16.797168554297134,14.3,18.15,2.3174157303370784,2.8120967741935483,5.973611111111111,1.0750000000000002,0.5499999999999999,2.541666666666666,0.0,6.6,4.035416666666666,2.4437835895988065,0.0,20.20567377411812,0.0,29.99047625449504,0.5499999999999999,19.8,1.65,2.907142857142857,2.0053846153846155,12.65,6.049999999999999,5.416666666666666,8.802004592534688,9.53689423076923,39.71511627906977,5.203846153846154,0.5499999999999999,5.5,7.15,3.3,0.0,18.95384615384616,4.846153846153847,16.5,8.63014705882353,14.85,0.0,15.937154590822974,19.8,0.0,20.9,5.5,15.677774774774774,23.345666666666663,2.779569892473118,4.949999999999999,4.7972972972972965,12.65,17.57759817351598,4.949999999999999,5.499999999999999,3.3,13.2,4.4,1.795918367346939,7.15,8.40253036437247,3.85,3.19,6.6,37.95,2.75,5.3,5.430412811401261,19.8,19.25,1.1,2.154783258594918,3.2773972602739727,4.510000000000001,0.0,0.0,4.313157894736842,24.134436215957955,2.75,3.3,3.85,0.0,3.448958333333333,0.5499999999999999,19.25,9.9,1.511111111111111,1.2434782608695651,12.999298245614035,26.09380015586094,2.5030612244897963,2.042857142857143,9.35,6.6,9.481343283582088,5.987903225806451,32.93,4.4,1.380851063829787,3.4375,3.3635265700483084,6.628708791208791,2.3462765957446807,13.628968253968251,11.933333333333334,0.0,5.544,11.55,40.22514362953801,9.35,0.0,13.2,1.21,9.35,10.628760088041084,0.0,4.95,6.6,0.6353731343283582,8.8,0.0,8.802815738883316,1.1,19.41364455461313,13.2,8.25,9.9,7.15,6.6,6.6,0.0,13.0,23.1,11.508763931104356,4.055555555555555,6.6,0.0,8.799999999999999,26.969917582417583,0.0,2.5743124464159246,3.680434782608696,8.362729177579885,8.53636177054115,3.777472527472528,1.7631147540983605,17.6,1.3946428571428573,6.6,3.3,0.0,0.0,7.15,8.8,4.420754716981132,7.699999999999999,2.2,8.651431234919938,23.1,5.305128205128204,18.700000000000003
